ADM4_EN;ADM4_PCODE;ADM4_REF;ADM4ALT1_EN;ADM4ALT2_EN;ADM3_EN;ADM3_PCODE;ADM2_EN;ADM2_PCODE;ADM1_EN;ADM1_PCODE;ADM0_EN;ADM0_PCODE;DATE;VALIDON;VALIDTO;ADM1_ID;ADM2_ID;ADM3_ID;AREA_SQKM
22;ZA2122022;;;;Mnquma;ZA2122;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC122;140,8306173
23;ZA2122023;;;;Mnquma;ZA2122;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC122;98,35017435
24;ZA2122024;;;;Mnquma;ZA2122;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC122;115,6839768
25;ZA2122025;;;;Mnquma;ZA2122;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC122;104,5588812
26;ZA2122026;;;;Mnquma;ZA2122;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC122;130,0024108
27;ZA2122027;;;;Mnquma;ZA2122;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC122;173,9341054
28;ZA2122028;;;;Mnquma;ZA2122;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC122;181,3234582
29;ZA2122029;;;;Mnquma;ZA2122;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC122;135,3579181
30;ZA2122030;;;;Mnquma;ZA2122;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC122;90,11063992
31;ZA2122031;;;;Mnquma;ZA2122;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC122;114,179871
1;ZA2123001;;;;Great Kei;ZA2123;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC123;128,8931021
2;ZA2123002;;;;Great Kei;ZA2123;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC123;77,03093074
3;ZA2123003;;;;Great Kei;ZA2123;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC123;140,3328912
4;ZA2123004;;;;Great Kei;ZA2123;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC123;121,3000905
5;ZA2123005;;;;Great Kei;ZA2123;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC123;340,3458702
6;ZA2123006;;;;Great Kei;ZA2123;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC123;356,2821638
7;ZA2123007;;;;Great Kei;ZA2123;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC123;535,6986728
1;ZA2124001;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;90,13303021
2;ZA2124002;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;140,4702843
3;ZA2124003;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;203,0228642
4;ZA2124004;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;1066,498694
5;ZA2124005;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;1232,740995
6;ZA2124006;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;109,0574398
7;ZA2124007;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;50,50557482
8;ZA2124008;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;95,37061908
9;ZA2124009;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;907,2127186
10;ZA2124010;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;92,54817988
11;ZA2124011;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;137,451862
12;ZA2124012;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;56,59369537
13;ZA2124013;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;305,1713601
15;ZA2124015;;;;Amahlathi;ZA2124;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC124;3,045327975
1;ZA2126001;;;;Ngqushwa;ZA2126;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC126;107,241333
10;ZA2126010;;;;Ngqushwa;ZA2126;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC126;125,7010281
11;ZA2126011;;;;Ngqushwa;ZA2126;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC126;101,4906747
12;ZA2126012;;;;Ngqushwa;ZA2126;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC126;359,7726197
1;ZA2135001;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;182,6275544
2;ZA2135002;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;86,78429125
3;ZA2135003;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;210,0679437
4;ZA2135004;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;155,6777825
5;ZA2135005;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;120,009985
6;ZA2135006;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;175,0769074
7;ZA2135007;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;173,1656092
8;ZA2135008;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;120,1854445
9;ZA2135009;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;87,73799258
10;ZA2135010;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;133,1521201
11;ZA2135011;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;113,1172982
12;ZA2135012;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;133,4409687
13;ZA2135013;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;158,7468836
14;ZA2135014;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;34,85358565
15;ZA2135015;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;85,48071106
16;ZA2135016;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;109,1287282
17;ZA2135017;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;91,33037435
18;ZA2135018;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;171,0050433
19;ZA2135019;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;215,1035674
20;ZA2135020;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;200,2645768
21;ZA2135021;;;;Intsika Yethu;ZA2135;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC135;116,4451003
1;ZA2136001;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;230,6803146
2;ZA2136002;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;219,659979
3;ZA2136003;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;136,8966254
4;ZA2136004;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;47,42870367
5;ZA2136005;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;176,1152851
6;ZA2136006;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;169,25726
7;ZA2136007;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;135,7308082
8;ZA2136008;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;171,3681646
9;ZA2136009;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;158,9970545
10;ZA2136010;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;298,2803299
11;ZA2136011;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;206,3548764
12;ZA2136012;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;146,5119976
13;ZA2136013;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;151,8480906
14;ZA2136014;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;344,0317256
15;ZA2136015;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;622,1031153
16;ZA2136016;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;158,249815
17;ZA2136017;;;;Emalahleni;ZA2136;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC136;110,7172131
1;ZA2137001;;;;Engcobo;ZA2137;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC137;103,0212655
14;ZA2137014;;;;Engcobo;ZA2137;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC137;94,88104951
15;ZA2137015;;;;Engcobo;ZA2137;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC137;134,6835933
16;ZA2137016;;;;Engcobo;ZA2137;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC137;119,5179589
17;ZA2137017;;;;Engcobo;ZA2137;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC137;83,56362217
18;ZA2137018;;;;Engcobo;ZA2137;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC137;86,53672164
19;ZA2137019;;;;Engcobo;ZA2137;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC137;248,1863417
20;ZA2137020;;;;Engcobo;ZA2137;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC137;201,0833506
1;ZA2138001;;;;Sakhisizwe;ZA2138;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC138;915,4828751
2;ZA2138002;;;;Sakhisizwe;ZA2138;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC138;129,3010067
3;ZA2138003;;;;Sakhisizwe;ZA2138;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC138;607,2554302
4;ZA2138004;;;;Sakhisizwe;ZA2138;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC138;10,18060325
5;ZA2138005;;;;Sakhisizwe;ZA2138;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC138;30,95816812
6;ZA2138006;;;;Sakhisizwe;ZA2138;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC138;126,2686354
7;ZA2138007;;;;Sakhisizwe;ZA2138;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC138;161,215536
8;ZA2138008;;;;Sakhisizwe;ZA2138;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC138;177,2574166
9;ZA2138009;;;;Sakhisizwe;ZA2138;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC138;159,7014927
1;ZA2141001;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;512,4429191
2;ZA2141002;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;6,443949797
3;ZA2141003;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;18,89980392
4;ZA2141004;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;1583,041724
5;ZA2141005;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;145,632884
6;ZA2141006;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;167,6395492
7;ZA2141007;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;233,6892626
8;ZA2141008;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;350,0201541
9;ZA2141009;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;9,351292474
10;ZA2141010;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;89,98917734
11;ZA2141011;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;151,1335714
12;ZA2141012;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;132,731887
13;ZA2141013;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;383,5922378
14;ZA2141014;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;326,0503166
15;ZA2141015;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;138,6145992
16;ZA2141016;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;153,4470593
17;ZA2141017;;;;Elundini;ZA2141;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC141;616,0873766
1;ZA2142001;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;109,3637226
2;ZA2142002;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;67,72479015
3;ZA2142003;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;107,0632611
4;ZA2142004;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;104,1604908
5;ZA2142005;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;3035,555402
6;ZA2142006;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;171,1921459
7;ZA2142007;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;122,5581505
8;ZA2142008;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;27,12130386
9;ZA2142009;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;28,86839732
10;ZA2142010;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;20,6788706
11;ZA2142011;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;168,4653292
12;ZA2142012;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;181,2551803
13;ZA2142013;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;179,8344221
14;ZA2142014;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;161,4032285
15;ZA2142015;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;2725,947127
16;ZA2142016;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;16,50433638
17;ZA2142017;;;;Senqu;ZA2142;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC142;101,7262784
1;ZA2153001;;;;Ngquza Hill;ZA2153;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC153;108,6284397
2;ZA2153002;;;;Ngquza Hill;ZA2153;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC153;56,6025786
3;ZA2153003;;;;Ngquza Hill;ZA2153;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC153;105,8602361
4;ZA2153004;;;;Ngquza Hill;ZA2153;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC153;63,27536348
5;ZA2153005;;;;Ngquza Hill;ZA2153;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC153;101,278285
6;ZA2153006;;;;Ngquza Hill;ZA2153;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC153;30,4702565
7;ZA2153007;;;;Ngquza Hill;ZA2153;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC153;62,0664479
8;ZA2153008;;;;Ngquza Hill;ZA2153;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC153;86,45197246
9;ZA2153009;;;;Ngquza Hill;ZA2153;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC153;30,99002084
10;ZA2153010;;;;Ngquza Hill;ZA2153;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC153;50,34860972
